VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
MEDLINE INDUSTRIES INC,2023,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B BRAUN,DRUGS AND PHARMACEUTICAL PRODUCTS,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B BRAUN,8/25/2023 12:00:00 AM,1403895,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,4,4,4,4,12,48,48,79.12,79.12,302-302-11-12605-00000000000-0-0,NF,BALSEIRO   LOURDES,"BALSEIRO, LOURDES","SODIUM CHLORIDE ELECTROLYTES 
 
B BRAUN",BUYER CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,79.12,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,79.12,8323969,B BRAUN,B BRAUN,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,8/25/2023 12:00:00 AM,CLOSED,1-1-1,19.78,APPROVED,CASE,8/25/2023 12:00:00 AM,NF,8/25/2023 12:00:00 AM,3253112,"HOLDER, BREYONA",,,SL ST LUKES,79.12,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BROOKLYN,Yes,E8000,B. BRAUN MEDICAL,5/1/2024 12:00:00 AM,1314081-48398,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,NURSING ACUTE DIALYSIS-BKL,11101,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,2,2,2,12,24,24,39.56,39.56,402-407-11-11101-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,KH 1417 4709,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI BROOKLYN,4709-900110-07-1417-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,5/1/2024 12:00:00 AM,CLOSED,1174-2-1,19.78,APPROVED,CASE,5/1/2024 12:00:00 AM,NF,5/1/2024 12:00:00 AM,3345947,"URBINA, HILZA ROSEL",,,KH KINGS HIGHWAY,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,B. BRAUN,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BROOKLYN,Yes,E8000,B. BRAUN,8/15/2024 12:00:00 AM,1314081-55171,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,NURSING ACUTE DIALYSIS-BKL,11101,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,4,4,4,4,12,48,48,79.12,79.12,402-407-11-11101-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN",SYSTEM CREATED,KH 1417 4709,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,79.12,CHP,MOUNT SINAI BROOKLYN,4709-900110-07-1417-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,79.12,8323969,B. BRAUN,B. BRAUN,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,8/15/2024 12:00:00 AM,CLOSED,1174-3-1,19.78,APPROVED,CASE,8/15/2024 12:00:00 AM,NF,8/15/2024 12:00:00 AM,3383431,"ZAMOR, KEVIN",,,KH KINGS HIGHWAY,79.12,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"OPERATING ROOM SUITE, 12200",MOUNT SINAI BROOKLYN,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BROOKLYN,Yes,E8000,B. BRAUN MEDICAL,6/20/2024 12:00:00 AM,1314081-51557,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,OPERATING ROOM SUITE,12200,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,10,10,10,10,12,120,120,197.8,197.8,402-407-11-12200-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,KH 2634 4709,"OPERATING ROOM SUITE, 12200",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,197.8,CHP,MOUNT SINAI BROOKLYN,4709-900110-07-2634-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,197.8,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,NF,12,No, ,NO,903037, MED/SURG DISPOSABLE,6/20/2024 12:00:00 AM,CLOSED,1174-1-1,19.78,APPROVED,CASE,6/20/2024 12:00:00 AM,NF,6/20/2024 12:00:00 AM,3363506,"GRANT, KAREN NICOLE",,,KH KINGS HIGHWAY,197.8,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"ARRHYTHMIA INSTITUTE, 12601",MOUNT SINAI MORNINGSIDE,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B. BRAUN MEDICAL,4/24/2024 12:00:00 AM,1314081-47895,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,ARRHYTHMIA INSTITUTE,12601,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,1,1,1,1,12,12,12,19.78,19.78,302-302-11-12601-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,SLEPCLK08A,"ARRHYTHMIA INSTITUTE, 12601",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,19.78,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4071-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,19.78,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,4/24/2024 12:00:00 AM,CLOSED,1174-3-1,19.78,APPROVED,CASE,4/24/2024 12:00:00 AM,NF,4/24/2024 12:00:00 AM,3343217,"ROSARIO, LEYDI LAURA",,,SL ST LUKES,19.78,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"PHARMACY, 21300",MOUNT SINAI WEST,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,E8000,B. BRAUN MEDICAL,7/8/2024 12:00:00 AM,1314081-52644,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,PHARMACY,21300,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,2,2,2,12,24,24,39.56,39.56,301-301-11-21300-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,RH 9400 1109,"PHARMACY, 21300",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI WEST,1109-900110-01-9400-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,7/8/2024 12:00:00 AM,CLOSED,1174-1-1,19.78,APPROVED,CASE,7/8/2024 12:00:00 AM,NF,7/8/2024 12:00:00 AM,3368278,"KELLY, DAVID FRANKLIN",,,RH ROOSEVELT,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2025,"RENAL DIALYSIS INSTITUTE, 77047",MOUNT SINAI BROOKLYN,B. BRAUN,IV SOLUTIONS,True,True,CLOSED,903033,"903033, IV SOLUTIONS",MOUNT SINAI BROOKLYN,Yes,E8000,B. BRAUN,7/31/2025 12:00:00 AM,B1002197,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,IV SOLUTIONS,BMGE8000,RENAL DIALYSIS INSTITUTE,77047,IV SOLUTIONS,MSHS-BRAUN-PP-IV,,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903033,E8000,2,2,2,2,12,24,24,39.56,39.56,NF,NF,PERRY LUANA,PERRY LUANA,"IV SOLUTIONS 
 
B. BRAUN",Y,3201 KINGS HGWY 2 E #201 DIALYSIS 2 EAST #201 DIALYSIS,"RENAL DIALYSIS INSTITUTE, 77047",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,MOUNT SINAI BROOKLYN,MOUNT SINAI BROOKLYN,402-407-11-77047-903033-00000000000-000-0000-000-00000-00000----,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B. BRAUN,B. BRAUN,NF,12,No, ,NO,903033, IV SOLUTIONS,10/25/2024 12:00:00 AM,CLOSED,3-1-1,19.78,CLOSED,CASE,7/31/2025 12:00:00 AM,NF,10/25/2024 12:00:00 AM,K471,"FORBES HEBBERT, MS. HILZA",,,MOUNT SINAI BROOKLYN - RECVG MAIN,39.56,NF,NF,NF,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"NURSING 14A M-S, 10117",MOUNT SINAI WEST,B. BRAUN,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI WEST,Yes,E8000,B. BRAUN,8/7/2024 12:00:00 AM,1464825,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,NURSING 14A M-S,10117,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,5,5,5,5,12,60,60,98.9,98.9,301-301-11-10117-00000000000-0-0,NF,FORERO   PAULO ANDRES,"FORERO, PAULO ANDRES","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN",BUYER CREATED,RH 1241 1109,"NURSING 14A M-S, 10117",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,98.9,CHP,MOUNT SINAI WEST,1109-900110-01-1241-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,98.9,8323969,B. BRAUN,B. BRAUN,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,8/7/2024 12:00:00 AM,CLOSED,1-1-1,19.78,APPROVED,CASE,8/7/2024 12:00:00 AM,NF,8/7/2024 12:00:00 AM,3380463,"BROWN, REGINALD",,,RH ROOSEVELT,98.9,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BROOKLYN,Yes,E8000,B. BRAUN MEDICAL,6/20/2024 12:00:00 AM,1314081-51593,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,NURSING ACUTE DIALYSIS-BKL,11101,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,4,4,4,4,12,48,48,79.12,79.12,402-407-11-11101-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,KH 1417 4709,"NURSING ACUTE DIALYSIS-BKL, 11101",MOUNT SINAI BROOKLYN,ACTIVE,CLOSED,EDI,TRUE,TRUE,79.12,CHP,MOUNT SINAI BROOKLYN,4709-900110-07-1417-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,79.12,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,NF,12,No, ,NO,903037, MED/SURG DISPOSABLE,6/20/2024 12:00:00 AM,CLOSED,1174-3-1,19.78,APPROVED,CASE,6/20/2024 12:00:00 AM,NF,6/20/2024 12:00:00 AM,3363635,"URBINA, HILZA ROSEL",,,KH KINGS HIGHWAY,79.12,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2023,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B BRAUN,DRUGS AND PHARMACEUTICAL PRODUCTS,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B BRAUN,8/9/2023 12:00:00 AM,1314081-30594,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,3,3,3,3,12,36,36,59.34,59.34,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B BRAUN",SYSTEM CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,59.34,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,59.34,8323969,B BRAUN,B BRAUN,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,8/9/2023 12:00:00 AM,CLOSED,1174-2-1,19.78,APPROVED,CASE,8/9/2023 12:00:00 AM,NF,8/9/2023 12:00:00 AM,3246643,"TORRES, ERIKA E",,,SL ST LUKES,59.34,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B. BRAUN MEDICAL,6/12/2024 12:00:00 AM,1314081-51148,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,2,2,2,12,24,24,39.56,39.56,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,6/12/2024 12:00:00 AM,CLOSED,1174-1-1,19.78,APPROVED,CASE,6/12/2024 12:00:00 AM,NF,6/12/2024 12:00:00 AM,3361334,"TORRES, ERIKA E",,,SL ST LUKES,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B. BRAUN MEDICAL,7/5/2024 12:00:00 AM,1314081-52538,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,2,2,2,12,24,24,39.56,39.56,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,7/5/2024 12:00:00 AM,CLOSED,1174-3-1,19.78,APPROVED,CASE,7/5/2024 12:00:00 AM,NF,7/5/2024 12:00:00 AM,3368676,"TORRES, ERIKA E",,,SL ST LUKES,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B. BRAUN MEDICAL,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B. BRAUN MEDICAL,5/31/2024 12:00:00 AM,1314081-50320,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,1,1,1,1,12,12,12,19.78,19.78,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN MEDICAL",SYSTEM CREATED,SL 4058 1109 1,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,19.78,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,19.78,8323969,B. BRAUN MEDICAL,B. BRAUN MEDICAL,CA12,12,No, ,NO,903037, MED/SURG DISPOSABLE,5/31/2024 12:00:00 AM,CLOSED,1174-1-1,19.78,APPROVED,CASE,5/31/2024 12:00:00 AM,NF,5/31/2024 12:00:00 AM,3356918,"SALDANA, ERIKA PALOMA",,,SL ST LUKES,19.78,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
MEDLINE INDUSTRIES INC,2024,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,B. BRAUN,PHARMACEUTICAL PRODUCTS INCL. CONTRACEPTIVES AND VACCINES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI MORNINGSIDE,Yes,E8000,B. BRAUN,7/26/2024 12:00:00 AM,1314081-53892,GOODS,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000E8000BMGE8000,ORAPOS,SODIUM CHLORIDE ELECTROLYTES,BMGE8000,CARDIAC CATHERIZATION,12605,MED/SURG DISPOSABLE,MSHS-BRAUN-PP-IV,MSHS-BRAUN-PP-IV,SOL SOD CHL 0.9 PERC 1000ML INJ BAG - SUB 1 FOR L8000,903037,E8000,2,2,2,2,12,24,24,39.56,39.56,302-302-11-12605-00000000000-0-0,NF,BUYER   CONVERSION,"BUYER, CONVERSION","SODIUM CHLORIDE ELECTROLYTES 
 
B. BRAUN",SYSTEM CREATED,SLCCLSR03A,"CARDIAC CATHERIZATION, 12605",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,39.56,CHP,MOUNT SINAI MORNINGSIDE,1109-900110-02-4058-0000000000-0000-000-000,False,MSHS-BRAUN-PP-IV,Yes,Yes,39.56,8323969,B. BRAUN,B. BRAUN,NF,12,No, ,NO,903037, MED/SURG DISPOSABLE,7/26/2024 12:00:00 AM,CLOSED,1174-1-1,19.78,APPROVED,CASE,7/26/2024 12:00:00 AM,NF,7/26/2024 12:00:00 AM,3376299,"TORRES, ERIKA E",,,SL ST LUKES,39.56,ELECTROLYTES,51191602,AGENTS AFFECTING WATER AND ELECTROLYTES,MEDLINE INDUSTRIES INC,12422
